index,point1x,point1y,point2x,point2y,point3x,point3y,point4x,point4y,height
777,552702.3038549399,4183481.4969509975,552657.2061996743,4183473.7183999782,552660.8778421802,4183452.4313418115,552705.9754974458,4183460.209892831,55.51
778,552322.9214663588,4182585.106574096,552331.2024087124,4182536.245683098,552362.8412641534,4182541.6078353776,552354.5603217998,4182590.468726375,37.4
779,552327.9068610115,4182642.5031387564,552319.5956844778,4182691.460858673,552293.8019903505,4182687.0820610956,552302.1131668842,4182638.124341179,28.75
780,552478.8727543087,4182689.7425719146,552449.8541297634,4182684.9613854373,552453.3056046716,4182664.0132264476,552482.3242292169,4182668.794412925,10.65
781,553087.622412036,4183458.598618268,553094.3929183575,4183410.762139872,553155.45961523,4183419.4051769655,553148.6891089085,4183467.2416553614,13.77
782,553136.523474345,4182264.482473215,553159.2707803855,4182241.5539572313,553177.2143884636,4182259.355752372,553154.4670824232,4182282.284268356,43.28
783,552484.2729035534,4182660.9214515793,552451.0553792086,4182654.8898997125,552456.3540647872,4182625.708484863,552489.571589132,4182631.7400367297,38.5
784,552504.089313533,4182536.3954470605,552477.5619646296,4182531.8646486434,552480.2608013577,4182516.0632430334,552506.7881502612,4182520.5940414504,18.54
785,552449.427069365,4183383.35275644,552453.914869815,4183353.1805556435,552483.2810327379,4183357.5484663593,552478.793232288,4183387.720667156,17.25
786,552718.4760352186,4183493.586513513,552712.866854822,4183527.468764669,552689.3669493846,4183523.5783735528,552694.9761297811,4183489.6961223967,11.87
787,552543.981399767,4183466.1558709717,552560.277933508,4183468.876839836,552554.904883246,4183501.057323793,552538.608349505,4183498.3363549286,33.6
788,552382.1612357069,4182222.1234100563,552399.4321265849,4182238.8830235777,552382.2743330838,4182256.5642415183,552365.0034422057,4182239.804627997,14.35
789,552918.1238692076,4183459.906427118,552922.0584498758,4183435.8412949783,552968.5495173868,4183443.4424523045,552964.6149367186,4183467.5075844442,102.68
790,552688.8451163064,4182984.7046314925,552693.1121463125,4182959.0699534123,552730.4236509124,4182965.2806539796,552726.1566209063,4182990.91533206,20.78
791,553077.1222500318,4183119.561491329,553129.1858293215,4183128.5002455753,553122.6760330485,4183166.4164120876,553070.6124537588,4183157.4776578415,109.71
792,552704.3720468985,4182962.3688735706,552695.7774318334,4183014.069505977,552651.92538638,4183006.77962512,552660.5200014451,4182955.0789927137,28.19
793,552957.4721569146,4182679.8805778595,552920.7517557286,4182716.460966718,552885.8350637902,4182681.4106302923,552922.5554649762,4182644.830241434,76.59
794,553391.1998561223,4182851.465344652,553425.2734877889,4182885.8400125927,553390.9347451064,4182919.8780336166,553356.8611134398,4182885.503365676,10.88
795,552914.6083160304,4182078.8032503384,552884.7319774451,4182048.811513213,552926.3860536127,4182007.3177085076,552956.262392198,4182037.309445633,76.38
796,552937.5935116073,4182998.9654331026,552928.6644354097,4183051.553418346,552886.9511554304,4183044.470791893,552895.880231628,4182991.8828066494,16.2
797,552431.2044331076,4183228.655993246,552400.7662130223,4183223.7845903295,552404.418199972,4183200.965705414,552434.8564200574,4183205.8371083303,28.02
798,552986.959870511,4182655.9025217555,553007.6370614462,4182635.6542788846,553033.4006526566,4182661.963657828,553012.7234617213,4182682.211900699,27.83
799,552419.5831784076,4182494.315301934,552427.1141233632,4182447.4786272203,552453.7079081555,4182451.7546850457,552446.1769632,4182498.591359759,44.99
800,552287.1988177298,4182471.350830267,552295.0037663794,4182423.9678279287,552311.7214298142,4182426.721568684,552303.9164811646,4182474.1045710226,9.56
801,552648.0721997819,4181920.9446873693,552671.9894632874,4181945.1659459965,552647.7681508504,4181969.083262636,552623.8508873449,4181944.862004008,23.57
802,552670.3803049871,4183567.537481567,552733.7265343454,4183578.0989654604,552727.6558208293,4183614.5102135977,552664.309591471,4183603.948729704,13.94
803,552873.9201072395,4183359.4320321116,552892.4502692382,4183362.6971205915,552888.5849903943,4183384.633507182,552870.0548283956,4183381.368418702,9.93
804,553427.0620036037,4182673.591741356,553418.0430767147,4182689.562574981,553402.6881754997,4182680.891472726,553411.7071023886,4182664.9206391014,19.53
805,552658.4731428565,4183121.885375397,552702.6989180839,4183129.316857472,552697.9911329884,4183157.333536157,552653.765357761,4183149.9020540817,21.38
806,553064.1431156078,4182312.0891815526,553083.1380226307,4182331.363106747,553039.2588654093,4182374.607049186,553020.2639583864,4182355.3331239913,135.91
807,552611.5864362603,4182798.247394496,552595.7763468106,4182890.1661751424,552530.4810576472,4182878.9353433684,552546.2911470968,4182787.016562722,73.18
808,552972.6491138116,4182134.582238704,552912.4721069867,4182073.7547633294,552946.5450960449,4182040.0461393488,553006.7221028698,4182100.873614723,30.29
809,552399.1759870299,4182654.29581276,552394.7343898715,4182682.6780049973,552375.4423983557,4182679.658955095,552379.8839955141,4182651.2767628576,31.37
810,552271.4513834369,4182559.8727744827,552254.5706787003,4182557.307466356,552259.4632391573,4182525.1125547104,552276.3439438939,4182527.677862837,50.42
811,553136.4551497982,4182578.6773094824,553179.3875723062,4182536.117097866,553245.6903547794,4182602.999732197,553202.7579322713,4182645.559943813,63.96
812,552635.9137900709,4182652.516802802,552577.3077078259,4182642.2854673495,552584.3729415404,4182601.815123076,552642.9790237854,4182612.046458529,24.12
813,552775.6654519439,4182527.669274778,552755.4999182979,4182507.3328578332,552773.8320007287,4182489.154816634,552793.9975343747,4182509.491233579,36.2
814,552630.8426762036,4182896.271312769,552638.1207096127,4182851.9968218165,552672.4603067676,4182857.6417141682,552665.1822733585,4182901.9162051207,114.49
815,552963.7815163076,4182907.2033956405,553036.292622723,4182919.039184429,553029.2788478478,4182962.008570368,552956.7677414324,4182950.172781579,61.68
816,552333.1088930847,4182528.363785814,552341.0396601502,4182479.7450360237,552372.3025116101,4182484.844681609,552364.3717445446,4182533.4634313993,33.02
817,552645.1829196735,4182945.201093586,552650.8243281122,4182910.684093746,552671.6113874319,4182914.0815006006,552665.9699789932,4182948.598500441,96.03
818,552651.2337774395,4183022.296821204,552692.2935899931,4183029.1431311704,552684.7812172162,4183074.1975648096,552643.7214046625,4183067.351254843,18.82
819,552607.2644235196,4183415.1999128307,552638.2058084318,4183420.3929176982,552633.5385345513,4183448.201849389,552602.597149639,4183443.0088445214,28.87
820,552533.0521129263,4183065.0299214614,552565.5213871482,4183070.567801711,552560.4270378365,4183100.436599398,552527.9577636146,4183094.8987191482,13.47
821,552483.0891061223,4183464.9716948583,552479.1157312026,4183488.5687316745,552462.7436760055,4183485.8119315724,552466.7170509251,4183462.214894756,74.47
822,552520.8482900757,4183099.4127274905,552513.206559062,4183145.018786925,552483.6652900178,4183140.0688650366,552491.3070210315,4183094.4628056022,20.91
823,552623.696504374,4183164.488105804,552631.8797341674,4183117.3881292674,552658.4656385353,4183122.007209375,552650.282408742,4183169.107185912,12.52
824,552429.4886632287,4183228.1995149124,552436.7970960509,4183185.150341142,552469.2990627195,4183190.66818084,552461.9906298972,4183233.7173546106,13.79
825,552390.8604468339,4183543.612632134,552418.8380759788,4183548.084611659,552414.020535445,4183578.224141971,552386.0429063,4183573.7521624463,43.56
826,552269.2096874886,4182312.3858571807,552358.5902557028,4182326.8412606795,552349.87570529,4182380.7250189357,552260.4951370758,4182366.269615437,30.36
827,552730.0578280456,4183282.233520116,552752.9347686161,4183285.9069405384,552746.5934107254,4183325.3989809053,552723.7164701548,4183321.725560483,18.3
828,552900.6310794812,4183562.550344549,552888.2448121068,4183636.5356608154,552842.805829591,4183628.928483945,552855.1920969654,4183554.9431676785,110.79
829,553099.1195947891,4182614.7422587546,553149.4556317702,4182665.6744060684,553101.8912414943,4182712.6821022714,553051.5552045132,4182661.7499549575,17.69
830,552501.6983129162,4183451.6343895015,552465.401724314,4183445.3223668747,552468.420731972,4183427.9618969536,552504.7173205742,4183434.2739195805,29.83
831,552856.5077211682,4182377.8784943367,552831.6357875483,4182403.009231415,552810.6966285191,4182382.285709785,552835.5685621391,4182357.1549727065,21.87
832,552444.9416994778,4182715.5742821693,552448.0076448488,4182697.0298162964,552476.0410325913,4182701.6645594034,552472.9750872203,4182720.2090252764,7.91
833,552555.9976101279,4183434.9860200314,552560.5544759552,4183407.2886490617,552584.726829719,4183411.26556705,552580.1699638917,4183438.9629380195,14.21
834,552534.6690181125,4183563.519442856,552560.4494409078,4183567.94315542,552557.7259430168,4183583.8151014587,552531.9455202215,4183579.3913888945,5.28
835,553392.7756020902,4182698.887304854,553401.9896606449,4182686.444907058,553420.1386989923,4182699.8849452874,553410.9246404376,4182712.3273430835,11.6
836,553129.6990821993,4182430.3889216357,553146.5390408905,4182412.8088662,553158.4930138071,4182424.259592898,553141.6530551158,4182441.8396483334,17.61
837,552467.8096143518,4183454.9421353773,552500.5491026902,4183460.190436378,552497.7470359866,4183477.670041711,552465.0075476483,4183472.42174071,12.7
838,552633.8571279113,4183538.941032457,552603.4526669938,4183534.216319494,552606.4196609847,4183515.1231272635,552636.8241219021,4183519.8478402267,13.16
839,553016.1164460457,4183385.8631409565,553011.1016616584,4183413.414930895,552993.6020841827,4183410.229780017,552998.61686857,4183382.677990079,16.02
840,553070.0493312089,4182489.7591587314,553043.493569874,4182463.3101298586,553075.297470324,4182431.377887887,553101.8532316589,4182457.82691676,11.82
841,552575.0356040242,4183361.6092183962,552548.3103782336,4183357.5729801147,552551.3903706147,4183337.179364557,552578.1155964053,4183341.2156028384,47.45
842,552640.3616755473,4182908.0786043843,552660.8476373175,4182911.4398605675,552656.3362561882,4182938.935527754,552635.850294418,4182935.5742715704,9.04
843,553469.8791677288,4182572.3762140824,553520.5478228575,4182623.6238170243,553494.1527136876,4182649.7207387695,553443.4840585589,4182598.473135828,17.26
844,552593.7439029168,4182200.2582259816,552663.5634769534,4182128.785243962,552722.5167623188,4182186.3747436022,552652.6971882822,4182257.8477256214,23.94
845,552452.9813463079,4182712.170295623,552445.4064260874,4182758.279587556,552413.4567198592,4182753.0308304057,552421.0316400797,4182706.9215384726,13.16
846,552925.184781276,4183373.185752854,552920.7370961072,4183399.839316995,552893.1078628752,4183395.2288217447,552897.555548044,4183368.575257604,18.1
847,552260.1807021402,4182621.247631792,552268.4166539256,4182574.8062291914,552293.1956870882,4182579.200560779,552284.9597353028,4182625.6419633795,16.82
848,552760.805578468,4183482.789248985,552852.9658703763,4183498.045013898,552844.5509725995,4183548.879530548,552752.3906806912,4183533.623765635,31.26
849,552842.1853570677,4183625.203212387,552890.062446102,4183632.644422773,552886.4205393,4183656.0766182314,552838.5434502657,4183648.6354078455,47.19
850,552444.4300352258,4182435.4967976296,552467.7632986668,4182387.141648883,552494.3334248925,4182399.9627810884,552471.0001614515,4182448.317929835,10.83
851,553569.4847472261,4182703.481531333,553551.3201952798,4182685.1486178027,553575.1227566844,4182661.564648873,553593.2873086308,4182679.897562404,18.02
852,552787.356551481,4181866.5936380317,552906.7059333604,4181987.034151756,552791.6308031629,4182101.0667578457,552672.2814212835,4181980.626244121,13.59
853,552452.9669192347,4183351.7668112433,552448.5614300268,4183379.6204793346,552423.9675612219,4183375.7305778954,552428.3730504299,4183347.876909804,11.29
854,552455.7273912169,4183137.878473731,552438.0910574333,4183134.7124741706,552443.4960634157,4183104.603660893,552461.1323971993,4183107.769660454,17.79
855,552738.657690227,4183554.604376279,552701.1667935168,4183548.0639383714,552704.2435045701,4183530.4277100423,552741.7344012803,4183536.96814795,22.5
856,552498.166929499,4183471.4060598603,552453.7279761138,4183459.9981543524,552461.1164697305,4183431.2166288393,552505.5554231157,4183442.624534347,27.57
857,552714.6941711238,4183432.6946376315,552710.975220909,4183455.718759044,552692.802476524,4183452.7834230796,552696.5214267388,4183429.759301667,39.46
858,552403.2163844472,4182540.574908264,552373.547519146,4182535.7995499964,552378.3087761385,4182506.218294632,552407.9776414396,4182510.9936528997,93.15
859,553053.8786301918,4182579.779941055,553011.415209189,4182620.4735103855,552981.2504529725,4182588.9968234366,553023.7138739752,4182548.303254106,110.38
860,552844.2570606051,4182552.357871351,552800.0814543194,4182596.5318560237,552762.7337032794,4182559.1827339595,552806.9093095651,4182515.0087492866,10.46
861,552364.7911104518,4183509.1871940466,552370.6727327163,4183475.0272928663,552391.0508049998,4183478.535971741,552385.1691827353,4183512.6958729215,12.44
862,552382.0465136835,4183529.855034195,552351.6180609764,4183524.7189443475,552358.1824933288,4183485.828363122,552388.610946036,4183490.9644529694,55.55
863,552315.9730889308,4182533.6922312947,552341.1764833718,4182538.003730383,552333.00325553,4182585.7813318484,552307.7998610891,4182581.4698327603,31.39
864,552474.0810060764,4182521.2182616456,552505.7506978363,4182525.8013452045,552501.4573720798,4182555.4687736044,552469.78768032,4182550.8856900455,32.46
865,552510.4011656089,4182770.372393384,552477.2915607841,4182765.3028440806,552480.311372371,4182745.5802292484,552513.4209771958,4182750.649778552,11.17
866,552846.8169868699,4183233.633416113,552860.130197076,4183235.858825955,552854.4942933042,4183269.574849942,552841.181083098,4183267.3494400997,39.91
867,552653.9072290063,4182010.9247638052,552529.8412836292,4182134.032415414,552468.3610604978,4182072.0736183366,552592.4270058749,4181948.9659667276,3.87
868,553157.9564313773,4183436.9709353563,553155.0621699629,4183455.989712959,553140.9600767443,4183453.843668396,553143.8543381587,4183434.8248907933,96.78
869,552846.5579203507,4182721.369728729,552800.5826043538,4182674.869532381,552838.3647195005,4182637.513890485,552884.3400354974,4182684.0140868328,25.43
870,552584.5504275592,4182945.8692905186,552577.436984223,4182990.833919782,552533.822578139,4182983.9340829235,552540.9360214752,4182938.96945366,41.26
871,552507.081106661,4183163.53785782,552502.4953428541,4183191.7689906484,552482.1964862117,4183188.4717172915,552486.7822500187,4183160.240584463,76.52
872,552789.3307691773,4182988.741919573,552782.8381827562,4183028.1014745925,552731.1092965119,4183019.56849539,552737.6018829329,4182980.2089403705,18.28
873,552559.3862048625,4183574.0047434326,552554.6543451011,4183600.9783129487,552534.3574614843,4183597.417716091,552539.0893212457,4183570.444146575,130.07
874,552516.3743822447,4182261.115883113,552445.7978241423,4182326.747785217,552393.0690600367,4182270.046477404,552463.6456181391,4182204.4145752997,20.06
875,552663.6168263827,4183423.1284970683,552706.4935418379,4183429.9529309697,552702.611746446,4183454.3415672844,552659.7350309908,4183447.517133383,43.78
876,552467.3249961274,4182559.5047485796,552458.3757148603,4182611.965732923,552431.6889919279,4182607.4132642145,552440.638273195,4182554.9522798713,44.93
877,552406.5179812236,4182520.9782659435,552378.4118559823,4182516.3438320747,552382.1641877901,4182493.5873291814,552410.2703130315,4182498.22176305,67.2
878,552650.2717877743,4182910.1082392046,552635.0265050117,4183002.399110028,552587.7824711151,4182994.5949940938,552603.0277538777,4182902.3041232703,11.16
879,552898.1347415657,4182147.657224903,552856.3587495105,4182189.0256551392,552844.4025857637,4182176.951699255,552886.1785778189,4182135.5832690187,16.46
880,552549.1630857042,4183537.771593152,552497.6671510104,4183529.269809406,552502.9199485658,4183497.453225034,552554.4158832596,4183505.95500878,113.9
881,552864.5561646947,4182660.554865801,552814.6783498141,4182611.4440802895,552852.0357720002,4182573.5031968597,552901.9135868808,4182622.613982371,30.12
882,552824.6533876987,4183098.1266358206,552827.8706782709,4183079.2001546132,552861.0097711207,4183084.8334305417,552857.7924805485,4183103.759911749,185.81
883,553030.6161999931,4182748.2446296923,553074.9490525487,4182704.572506371,553108.938298661,4182739.0759864356,553064.6054461054,4182782.748109757,62.33
884,552977.9934410353,4183164.1619177754,552991.1283607071,4183084.7850797456,553025.5825604221,4183090.4864046765,553012.4476407503,4183169.8632427063,42.16
885,552779.6174683307,4182673.941065781,552774.399702076,4182707.5971292304,552742.0442126427,4182702.5809935443,552747.2619788974,4182668.9249300947,61.78
886,552286.464761087,4182452.0550541556,552248.6997932263,4182445.9391795667,552253.1526628606,4182418.443115647,552290.9176307212,4182424.558990236,37.17
887,552619.3324113956,4183316.4442808,552669.8528062634,4183324.7078615073,552661.5118278346,4183375.7014366565,552610.9914329669,4183367.437855949,30.46
888,552711.2022637872,4183426.767816324,552726.4058813257,4183335.407564184,552772.8056261565,4183343.1291275313,552757.602008618,4183434.489379671,13.65
889,552495.1905955328,4182814.365076247,552522.2858138133,4182818.2620591475,552518.3222949406,4182845.819893443,552491.22707666,4182841.9229105427,16.28
890,552439.5812293438,4183230.002452672,552421.2891993911,4183227.0717452345,552424.9460866188,4183204.2472592923,552443.2381165714,4183207.1779667297,44.78
891,552309.8847441741,4182423.0908406386,552326.5198752938,4182425.895943001,552317.9761017578,4182476.56318244,552301.3409706381,4182473.758080078,14.14
892,552773.058232402,4181852.20001021,552718.731016689,4181906.1626015715,552690.3880927688,4181877.628164976,552744.7153084818,4181823.665573614,26.64
893,552322.4410139228,4182586.2196439113,552353.404482887,4182591.5282598073,552350.4052170716,4182609.022023871,552319.4417481074,4182603.713407975,102.74
894,552809.9394389098,4182608.8840222983,552770.1974094969,4182649.2250723056,552752.3638294151,4182631.656301438,552792.1058588279,4182591.3152514305,241.23
895,552450.2287136598,4182936.2446970018,552459.1022211864,4182883.0234038597,552542.0194001045,4182896.8480625213,552533.145892578,4182950.0693556634,48.05
896,553009.9948870931,4182175.6185975885,552978.5891292738,4182143.849354062,553020.4410054297,4182102.4763233904,553051.846763249,4182134.2455669167,34.36
897,552916.3184973533,4183131.3473410453,552863.3707604584,4183123.072898073,552866.7383376241,4183101.5239442224,552919.6860745191,4183109.7983871945,21.68
898,552334.5166542085,4182600.1389213805,552328.948008261,4182632.7531336364,552312.1896779059,4182629.8917673193,552317.7583238534,4182597.2775550634,38.23
899,552519.0618930361,4183094.699687589,552471.089688859,4183086.336356297,552477.2453622273,4183051.0273138382,552525.2175664045,4183059.39064513,63.65
900,552539.2238555196,4182575.570915348,552591.8840089714,4182582.801508505,552579.5029563864,4182672.9722752566,552526.8428029346,4182665.7416820996,9.1
901,552360.2088965303,4183473.8408306497,552380.3476293785,4183477.2401275607,552376.6598080134,4183499.088189443,552356.5210751651,4183495.688892532,13.17
902,552429.8974324141,4183109.8140890896,552433.6915680651,4183084.7680227472,552450.4065485381,4183087.300113114,552446.6124128872,4183112.3461794565,10.78
903,552371.9621838564,4183570.950015983,552376.680732184,4183543.4581455733,552393.6266009916,4183546.366638147,552388.908052664,4183573.8585085566,12.74
904,552682.7368550769,4183315.1145221354,552689.247987006,4183275.412465364,552726.0060743123,4183281.4407867,552719.4949423831,4183321.1428434714,72.37
905,552608.1518171363,4182997.5768911075,552617.2467735021,4182942.289347574,552664.5343755924,4182950.068291079,552655.4394192266,4183005.355834612,42.74
906,552815.3909437186,4182442.9750174093,552831.0414180211,4182458.915639403,552810.8904191088,4182478.6998542706,552795.2399448063,4182462.759232277,22.47
907,552443.1040520776,4183487.5861304803,552493.9906041363,4183496.06393503,552485.5795952402,4183546.5495577576,552434.6930431816,4183538.071753208,92.84
908,552534.0030742199,4182517.0305225626,552568.7038774684,4182482.3349479744,552601.5876646622,4182515.22369079,552566.8868614137,4182549.9192653783,188.85
909,553047.0861309303,4182974.7953263717,553032.5069758241,4183067.022421914,552940.3381028875,4183052.4524705717,552954.9172579937,4182960.2253750293,19.69
910,552809.6625419823,4181886.184162637,552662.4328779283,4182058.0037678583,552606.1878767207,4182009.8082629167,552753.4175407747,4181837.9886576957,96.72
911,552979.9584425155,4182785.625530171,552944.353631967,4182821.3926229007,552918.6666324649,4182795.8221702576,552954.2714430133,4182760.0550775276,16.74
912,552492.2188082886,4183556.5248665004,552521.8758563198,4183561.4504014985,552516.1991280396,4183595.630445561,552486.5420800084,4183590.704910563,48.64
913,553178.8662875236,4182515.1433351412,553122.857342792,4182458.201331095,553166.2691133043,4182415.500911676,553222.278058036,4182472.442915722,24.22
914,552739.9039991884,4182561.4257496623,552727.4982543117,4182549.1231307113,552740.2268859271,4182536.287802146,552752.6326308039,4182548.590421097,11.76
915,552515.6388525813,4183422.1302716737,552555.5262905668,4183428.7673335806,552551.7100145166,4183451.7024028054,552511.8225765311,4183445.0653408985,33.07
916,552435.5997163771,4182496.064738485,552476.2441001738,4182502.822846907,552468.3124372785,4182550.525181752,552427.6680534817,4182543.76707333,15.19
917,552324.204979882,4182478.4374360796,552319.5165310568,4182506.1062067724,552296.5730095046,4182502.218447252,552301.2614583297,4182474.54967656,12.0
918,552397.0290045807,4183480.6628232836,552392.3372509438,4183507.9067537445,552376.3213042403,4183505.148602666,552381.0130578772,4183477.904672205,14.79
919,552559.9961338234,4183332.9994527027,552531.504681386,4183327.936234905,552536.0608075742,4183302.2982596555,552564.5522600116,4183307.3614774533,51.73
920,552599.8893374751,4182731.338225116,552570.9218881243,4182726.5528158313,552577.9474805032,4182684.024898302,552606.914929854,4182688.8103075866,19.33
921,552849.8471479253,4183519.711314815,552801.222301841,4183512.0760416216,552804.6253259304,4183490.4040570874,552853.2501720147,4183498.039330281,19.63
922,553033.3729939547,4182330.8994925166,553058.6933085574,4182307.4093934037,553071.51042822,4182321.225150442,553046.1901136173,4182344.715249555,15.51
923,552471.1748964404,4182731.326893761,552443.1271480225,4182726.723949173,552446.5749731516,4182705.71484729,552474.6227215694,4182710.317791878,146.02
924,553115.116808241,4182821.7082637036,553074.858083766,4182861.8492694134,553041.1458504093,4182828.038170509,553081.4045748843,4182787.8971648,5.63
925,552478.3941372365,4182187.537546477,552496.3838449798,4182169.842810946,552511.3957746367,4182185.104990294,552493.4060668934,4182202.799725825,72.4
926,552665.5620690252,4183419.1767289056,552680.6652575395,4183327.2187933703,552727.8621129572,4183334.9704137226,552712.7589244429,4183426.928349258,126.87
927,552764.1734265144,4183086.5313540273,552815.0009256614,4183095.092649593,552807.1004433905,4183141.996970649,552756.2729442435,4183133.435675083,40.89
928,552822.1465970409,4183049.0940400506,552814.7314652669,4183095.511412391,552768.7749348969,4183088.16989969,552776.1900666709,4183041.7525273496,9.47
929,553085.933127297,4183188.7246796195,553089.7965568796,4183164.9367283853,553121.0742911521,4183170.01658258,553117.2108615694,4183193.804533814,22.62
930,552833.2421412398,4182272.7203042856,552818.4768717503,4182257.899583107,552841.4718493295,4182234.990641176,552856.237118819,4182249.8113623546,68.26
931,552568.719528605,4183059.9049175624,552516.4620608762,4183051.417348661,552525.0032318737,4182998.8298559478,552577.2606996025,4183007.317424849,68.26
